"Type","M.0.Un","SD.0.Un","M.1.Un","SD.1.Un","Diff.Un","M.0.Adj","SD.0.Adj","M.1.Adj","SD.1.Adj","Diff.Adj","M.Threshold","covariate"
"Contin.",0.125373737373737,0.420707629970602,0.13269696969697,0.429626544574506,0.0170455769451701,0.125373737373737,0.420707629970602,0.13269696969697,0.429626544574506,0.0170455769451701,"Balanced, <0.1","dw_nom_dim1_baseline"
"Contin.",2.73737373737374,1.6009299503207,2.72727272727273,1.62543700417625,-0.00621433502194043,2.73737373737374,1.6009299503207,2.72727272727273,1.62543700417625,-0.00621433502194043,"Balanced, <0.1","house_tenure_at_event"
"Contin.",108.474747474747,2.0817155128395,108.484848484848,2.10833483051809,0.00479098953107378,108.474747474747,2.0817155128395,108.484848484848,2.10833483051809,0.00479098953107378,"Balanced, <0.1","cohort"
